taxa	region	state	host	date	year	PEAL
ON022675.1_PNH3565_partial_genome_Brazil_SP_Sarapui__IBGE7_3551108__Brazil_Alouatta_2018-03-10	Southeast	SP	NHP	10/03/2018	2018	Other
ON022676.1_PNH5475_partial_genome_Brazil_SP_Itapetininga__IBGE7_3522307__Brazil_Primates_2019-04-16	Southeast	SP	NHP	16/04/2019	2019	Other
ON022677.1_PNH1019_partial_genome_Brazil_SP_Espirito_Santo_Do_Pinhal__IBGE7_3515186__Brazil_Sapajus_2017-04-10	Southeast	SP	NHP	10/04/2017	2017	Other
ON022679.1_PNH1045_partial_genome_Brazil_SP_Monte_Alegre_Do_Sul__IBGE7_3531209__Brazil_Primates_2017-03-31	Southeast	SP	NHP	31/03/2017	2017	Other
ON022680.1_PNH1041_partial_genome_Brazil_SP_Tuiuti__IBGE7_3554953__Brazil_Primates_2017-04-06	Southeast	SP	NHP	06/04/2017	2017	Other
ON022681.1_PNH1038_partial_genome_Brazil_SP_Amparo__IBGE7_3501905__Brazil_Callicebus_2017-04-10	Southeast	SP	NHP	10/04/2017	2017	Other
ON022682.1_PNH733_partial_genome_Brazil_SP_Monte_Alegre_Do_Sul__IBGE7_3531209__Brazil_Primates_2017-03-17	Southeast	SP	NHP	17/03/2017	2017	Other
ON022683.1_PNH772_partial_genome_Brazil_SP_Tuiuti__IBGE7_3554953__Brazil_Primates_2017-03-17	Southeast	SP	NHP	17/03/2017	2017	Other
ON022684.1_PNH713_partial_genome_Brazil_SP_Socorro__IBGE7_3552106__Brazil_Sapajus_2017-03-16	Southeast	SP	NHP	16/03/2017	2017	Other
ON022685.1_PNH702_partial_genome_Brazil_SP_Campinas__IBGE7_3509502__Brazil_Alouatta_2017-03-21	Southeast	SP	NHP	21/03/2017	2017	Other
ON022686.1_PNH185_partial_genome_Brazil_SP_Jaboticabal__IBGE7_3524303__Brazil_Alouatta_2016-12-09	Southeast	SP	NHP	09/12/2016	2016	Other
ON022687.1_PNH866_partial_genome_Brazil_SP_Campinas__IBGE7_3509502__Brazil_Alouatta_2017-03-28	Southeast	SP	NHP	28/03/2017	2017	Other
ON022688.1_PNH149_partial_genome_Brazil_SP_Severinia__IBGE7_3551900__Brazil_Alouatta_2016-11-21	Southeast	SP	NHP	21/11/2016	2016	Other
ON022689.1_PNH885_partial_genome_Brazil_SP_Amparo__IBGE7_3501905__Brazil_Primates_2017-03-23	Southeast	SP	NHP	23/03/2017	2017	Other
ON022690.1_PNH862_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-03-25	Southeast	SP	NHP	25/03/2017	2017	Other
ON022691.1_PNH872_partial_genome_Brazil_SP_Monte_Alegre_Do_Sul__IBGE7_3531209__Brazil_Primates_2017-03-21	Southeast	SP	NHP	21/03/2017	2017	Other
ON022692.1_PNH979_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-03-29	Southeast	SP	NHP	29/03/2017	2017	Other
ON022693.1_PNH876_partial_genome_Brazil_SP_Monte_Alegre_Do_Sul__IBGE7_3531209__Brazil_Primates_2017-03-23	Southeast	SP	NHP	23/03/2017	2017	Other
ON022694.1_PNH3681_partial_genome_Brazil_SP_Sao_Miguel_Arcanjo__IBGE7_3550209__Brazil_Alouatta_2018-03-25	Southeast	SP	NHP	25/03/2018	2018	Other
ON022695.1_PNH2998_partial_genome_Brazil_SP_Santa_Isabel__IBGE7_3546801__Brazil_Callithrix_2018-01-25	Southeast	SP	NHP	25/01/2018	2018	Other
ON022696.1_isolada_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2019-01-15	Southeast	SP	NHP	15/01/2019	2019	Other
ON022697.1_PNH2874_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-03	Southeast	SP	NHP	03/01/2018	2018	Other
ON022698.1_PNH72_partial_genome_Brazil_SP_Jaboticabal__IBGE7_3524303__Brazil_Alouatta_2016-11-16	Southeast	SP	NHP	16/11/2016	2016	Other
ON022700.1_PNH96_partial_genome_Brazil_SP_Catanduva__IBGE7_3511102__Brazil_Alouatta_2016-11-17	Southeast	SP	NHP	17/11/2016	2016	Other
ON022701.1_PNH102_partial_genome_Brazil_SP_Catigua__IBGE7_3511201__Brazil_Alouatta_2016-11-17	Southeast	SP	NHP	17/11/2016	2016	Other
ON022702.1_PNH65_partial_genome_Brazil_SP_Pindorama__IBGE7_3538105__Brazil_Sapajus_2016-11-07	Southeast	SP	NHP	07/11/2016	2016	Other
ON022703.1_PNH69_partial_genome_Brazil_SP_Adolfo__IBGE7_3500204__Brazil_Alouatta_2016-11-04	Southeast	SP	NHP	04/11/2016	2016	Other
ON022704.1_PNH946_partial_genome_Brazil_SP_Tuiuti__IBGE7_3554953__Brazil_Primates_2017-03-31	Southeast	SP	NHP	31/03/2017	2017	Other
ON022705.1_PNH1258_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-04-10	Southeast	SP	NHP	10/04/2017	2017	Other
ON022706.1_PNH1851_partial_genome_Brazil_SP_Jundiai__IBGE7_3525904__Brazil_Alouatta_2017-07-27	Southeast	SP	NHP	27/07/2017	2017	Other
ON022707.1_PNH2670_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-16	Southeast	SP	NHP	16/12/2017	2017	Other
ON022708.1_PNH1869_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-08-03	Southeast	SP	NHP	03/08/2017	2017	Other
ON022709.1_PNH2662_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2017-12-18	Southeast	SP	NHP	18/12/2017	2017	Other
ON022710.1_PNH2673_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-16	Southeast	SP	NHP	16/12/2017	2017	Other
ON022713.1_PNH2631_partial_genome_Brazil_SP_Jundiai__IBGE7_3525904__Brazil_Callithrix_2017-11-06	Southeast	SP	NHP	06/11/2017	2017	Other
ON022714.1_PNH2485_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2017-12-06	Southeast	SP	NHP	06/12/2017	2017	Other
ON022715.1_PNH2505_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-11-15	Southeast	SP	NHP	15/11/2017	2017	Other
ON022723.1_0441/2017_partial_genome_Brazil_ES_Santa_Teresa__IBGE7_3204609__Brazil_Primates_2017-01-27	Southeast	ES	NHP	27/01/2017	2017	Other
ON022724.1_2501/2018_partial_genome_2501/2018_Brazil_RJ_Angra_Dos_Reis_2018-07-02	Southeast	RJ	Human	02/07/2018	2018	Other
ON022725.1_3922/2017_partial_genome_3922/2017_Brazil_ES_Marechal_Floriano_2017-04-13	Southeast	ES	Human	13/04/2017	2017	Other
ON022726.1_2538/2018_partial_genome_2538/2018_Brazil_RJ_Cantagalo_2018-02-20	Southeast	RJ	Human	20/02/2018	2018	Other
ON022727.1_0869/2018_partial_genome_0869/2018_Brazil_RJ_Teresopolis_2018-01-26	Southeast	RJ	Human	26/01/2018	2018	Other
ON022728.1_1778/2018_partial_genome_1778/2018_Brazil_RJ_Teresopolis_2018-09-02	Southeast	RJ	Human	02/09/2018	2018	Other
ON022729.1_0580/2018_partial_genome_0580/2018_Brazil_RJ_Volta_Redonda_2018-01-19	Southeast	RJ	Human	19/01/2018	2018	Other
ON022730.1_1344/2017_partial_genome_1344/2017_Brazil_ES_Muniz_Freira_2017-02-14	Southeast	ES	Human	14/02/2017	2017	Other
ON022731.1_1262/2017_partial_genome_1262/2017_Brazil_ES_Vitoria_2017-05-02	Southeast	ES	Human	02/05/2017	2017	Other
ON022732.1_1330/2017_partial_genome_Brazil_ES_Marechal_Floriano__IBGE7_3203346__Brazil_Primates_2017-02-18	Southeast	ES	NHP	18/02/2017	2017	Other
ON022733.1_4838/2018_partial_genome_Brazil_RJ_Rio_De_Janeiro__IBGE7_3304557__Brazil_Callithrix_2018-06-04	Southeast	RJ	NHP	04/06/2018	2018	Other
ON022734.1_2075/2017_partial_genome_Brazil_ES_Serra__IBGE7_3205002__Brazil_Callithrix_2017-06-03	Southeast	ES	NHP	03/06/2017	2017	Other
ON022735.1_5884/2017_partial_genome_Brazil_RJ_Guapimirim__IBGE7_3301850__Brazil_Callithrix_2017-06-06	Southeast	RJ	NHP	14/06/2017	2017	Other
ON022736.1_ARB1019_partial_genome_ARB1019_Brazil_SP_Sao_Paulo_2018-01-16	Southeast	SP	Human	16/01/2018	2018	Other
ON022737.1_ARB1029_partial_genome_ARB1029_Brazil_SP_Mairipora_2018-01-19	Southeast	SP	Human	19/01/2018	2018	Other
ON022738.1_ARB1030_partial_genome_ARB1030_Brazil_SP_Atibaia_2018-01-19	Southeast	SP	Human	19/01/2018	2018	Other
ON022739.1_ARB1032_partial_genome_ARB1032_Brazil_SP_Guarulhos_2018-01-23	Southeast	SP	Human	23/01/2018	2018	Other
ON022740.1_ARB1045_partial_genome_ARB1045_Brazil_SP_Mairipora_2018-01-30	Southeast	SP	Human	30/01/2018	2018	Other
ON022741.1_ARB1055_partial_genome_ARB1055_Brazil_SP_Sao_Paulo_2018-02-01	Southeast	SP	Human	01/02/2018	2018	Other
ON022742.1_ARB1014_partial_genome_ARB1014_Brazil_SP_Guarulhos_2018-01-12	Southeast	SP	Human	12/01/2018	2018	Other
ON022743.1_ARB1020_partial_genome_ARB1020_Brazil_SP_Mairipora_2018-01-16	Southeast	SP	Human	16/01/2018	2018	Other
ON022744.1_ARB1036_partial_genome_ARB1036_Brazil_SP_Guarulhos_2018-01-23	Southeast	SP	Human	23/01/2018	2018	Other
ON022745.1_ARB1042_partial_genome_ARB1042_Brazil_SP_Sao_Paulo_2018-01-24	Southeast	SP	Human	24/01/2018	2018	Other
ON022746.1_ARB1051_partial_genome_ARB1051_Brazil_SP_Sao_Paulo_2018	Southeast	SP	Human	2018	2018	Other
ON502389.1_1023_18FA_Brazil_Nova_Lima_Minas_Gerais_Brazil_Human_2018-02-13	Southeast	MG	Human	13/02/2018	2018	Other
ON502390.1_1015_18FA_Brazil_Mariana_Minas_Gerais_Brazil_Human_2018-02-11	Southeast	MG	Human	11/02/2018	2018	Other
ON502391.1_841_18FA_Brazil_Nova_Lima_Minas_Gerais_Brazil_Human_2018-02-06	Southeast	MG	Human	06/02/2018	2018	Other
ON502392.1_792_18FA_Brazil_Caete_Minas_Gerais_Brazil_Human_2018-02-05	Southeast	MG	Human	05/02/2018	2018	Other
ON502393.1_668_18FA_Brazil_Nova_Uniao_Minas_Gerais_Brazil_Human_2018-01-31	Southeast	MG	Human	31/01/2018	2018	Other
ON502394.1_641_18FA_Brazil_Santa_Barbara_Minas_Gerais_Brazil_Human_2018-01-30	Southeast	MG	Human	30/01/2018	2018	Other
ON502395.1_626_18FA_Brazil_Mariana_Minas_Gerais_Brazil_Human_2018-01-30	Southeast	MG	Human	30/01/2018	2018	Other
ON502396.1_247_18FA_Brazil_Rio_Acima_Minas_Gerais_Brazil_Human_2018-01-21	Southeast	MG	Human	21/01/2018	2018	Other
ON502397.1_1609_18FA_Brazil_Ouro_Preto_Minas_Gerais_Brazil_Human_2018-03-01	Southeast	MG	Human	01/03/2018	2018	Other
ON502398.1_240_18FA_Brazil_Mateus_Leme_Minas_Gerais_Brazil_Human_2018-01-21	Southeast	MG	Human	21/01/2018	2018	Other
ON502399.1_1106_18FA_Brazil_Itabira_Minas_Gerais_Brazil_Human_2018-02-14	Southeast	MG	Human	14/02/2018	2018	Other
ON502400.1_196_18FA_Brazil_Guaraciaba_Minas_Gerais_Brazil_Human_2018-01-19	Southeast	MG	Human	19/01/2018	2018	Other
ON502401.1_481_18FA_Brazil_Carmopolis_de_Minas_Minas_Gerais_Brazil_Human_2018-01-25	Southeast	MG	Human	25/01/2018	2018	Other
ON502402.1_563_17IV_Brazil_Caratinga_Minas_Gerais_Brazil_Human_2017-02-10	Southeast	MG	Human	10/02/2017	2017	Other
ON502403.1_458_18FA_Brazil_Nova_Lima_Minas_Gerais_Brazil_Human_2018-01-26	Southeast	MG	Human	26/01/2018	2018	Other
ON502404.1_205_17IV_Brazil_Teofilo_Otoni_Minas_Gerais_Brazil_Human_2017-01-24	Southeast	MG	Human	24/01/2017	2017	Other
ON502405.1_436_18FA_Brazil_Belo_Horizonte_Minas_Gerais_Brazil_Human_2018-01-25	Southeast	MG	Human	25/01/2018	2018	Other
ON502406.1_201_17IV_Brazil_Novo_Cruzeiro_Minas_Gerais_Brazil_Human_2017-01-21	Southeast	MG	Human	21/01/2017	2017	Other
ON502407.1_119_17IV_Brazil_Alvarenga_Minas_Gerais_Brazil_Human_2017-01-19	Southeast	MG	Human	19/01/2017	2017	Other
ON502408.1_1634_18FA_Brazil_Ouro_Preto_Minas_Gerais_Brazil_Human_2018-03-05	Southeast	MG	Human	05/03/2018	2018	Other
ON502409.1_1233_18FA_Brazil_Itabira_Minas_Gerais_Brazil_Human_2018-02-19	Southeast	MG	Human	19/02/2018	2018	Other
ON502410.1_1229_18FA_Brazil_Itabira_Minas_Gerais_Brazil_Human_2018-02-18	Southeast	MG	Human	18/02/2018	2018	Other
ON502411.1_1194_18FA_Brazil_Conselheiro_Lafaiete_Minas_Gerais_Brazil_Human_2018-02-20	Southeast	MG	Human	20/02/2018	2018	Other
ON502412.1_694_18FA_Brazil_Caete_Minas_Gerais_Brazil_Human_2018-01-31	Southeast	MG	Human	31/01/2018	2018	Other
ON502413.1_479_18FA_Brazil_Caete_Minas_Gerais_Brazil_Human_2018-01-25	Southeast	MG	Human	25/01/2018	2018	Other
ON502414.1_462_18IV_Brazil_Itabira_Minas_Gerais_Brazil_Human_2018-02-17	Southeast	MG	Human	17/02/2018	2018	Other
ON502415.1_429_18FA_Brazil_Senhora_de_Oliveira_Minas_Gerais_Brazil_Human_2018-01-22	Southeast	MG	Human	22/01/2018	2018	Other
ON502416.1_322_18IV_Brazil_Ouro_Branco_Minas_Gerais_Brazil_Human_2018-02-01	Southeast	MG	Human	01/02/2018	2018	Other
ON502417.1_248_18FA_Brazil_Mariana_Minas_Gerais_Brazil_Human_2018-01-20	Southeast	MG	Human	20/01/2018	2018	Other
ON502418.1_241_18FA_Brazil_Santo_Andre_Minas_Gerais_Brazil_Human_2018-01-21	Southeast	MG	Human	21/01/2018	2018	Other
ON502419.1_162_18FA_Brazil_Raposos_Minas_Gerais_Brazil_Human_2018-01-18	Southeast	MG	Human	18/01/2018	2018	Other
ON502420.1_137_18FA_Brazil_Brumadinho_Minas_Gerais_Brazil_Human_2018-01-15	Southeast	MG	Human	15/01/2018	2018	Other
ON502421.1_111_18FA_Brazil_Brumadinho_Minas_Gerais_Brazil_Human_2018-01-16	Southeast	MG	Human	16/01/2018	2018	Other
ON502423.1_273_17IV_Brazil_Teofilo_Otoni_Minas_Gerais_Brazil_Human_2017-01-26	Southeast	MG	Human	26/01/2017	2017	Other
ON502424.1_271_17IV_Brazil_Itambacuri_Minas_Gerais_Brazil_Human_2017-01-27	Southeast	MG	Human	27/01/2017	2017	Other
ON502425.1_269_17IV_Brazil_Teofilo_Otoni_Minas_Gerais_Brazil_Human_2017-01-27	Southeast	MG	Human	27/01/2017	2017	Other
ON502426.1_263_17IV_Brazil_Novo_Cruzeiro_Minas_Gerais_Brazil_Human_2017-01-29	Southeast	MG	Human	29/01/2017	2017	Other
ON502427.1_255_17IV_Brazil_Itambacuri_Minas_Gerais_Brazil_Human_2017-01-21	Southeast	MG	Human	21/01/2017	2017	Other
ON502429.1_112_17IV_Brazil_Teofilo_Otoni_Minas_Gerais_Brazil_Human_2017-01-18	Southeast	MG	Human	18/01/2017	2017	Other
ON502430.1_108_17IV_Brazil_Ladainha_Minas_Gerais_Brazil_Human_2017-01-13	Southeast	MG	Human	13/01/2017	2017	Other
ON502431.1_101_17IV_Brazil_Ladainha_Minas_Gerais_Brazil_Human_2017-01-13	Southeast	MG	Human	13/01/2017	2017	Other
ON502432.1_75_17IV_Brazil_Ladainha_Minas_Gerais_Brazil_Human_2017-01-11	Southeast	MG	Human	11/01/2017	2017	Other
ON502433.1_73_17IV_Brazil_Teofilo_Otoni_Minas_Gerais_Brazil_Human_2017-01-11	Southeast	MG	Human	11/01/2017	2017	Other
ON502434.1_71_17IV_Brazil_Itambacuri_Minas_Gerais_Brazil_Human_2017-01-11	Southeast	MG	Human	11/01/2017	2017	Other
ON502435.1_69_17IV_Brazil_Ladainha_Minas_Gerais_Brazil_Human_2017-01-06	Southeast	MG	Human	06/01/2017	2017	Other
ON502436.1_22_17IV_Brazil_Ladainha_Minas_Gerais_Brazil_Human_2017-01-08	Southeast	MG	Human	08/01/2017	2017	Other
ON502437.1_15_17IV_Brazil_Setubinha_Minas_Gerais_Brazil_Human_2017-01-07	Southeast	MG	Human	07/01/2017	2017	Other
ON502438.1_1632_18FA_Brazil_Mariana_Minas_Gerais_Brazil_Human_2018-03-05	Southeast	MG	Human	05/03/2018	2018	Other
ON502439.1_1439_18FA_Brazil_Ouro_Branco_Minas_Gerais_Brazil_Human_2018-02-26	Southeast	MG	Human	26/02/2018	2018	Other
ON502440.1_1415_18FA_Brazil_Ouro_Preto_Minas_Gerais_Brazil_Human_2018-02-23	Southeast	MG	Human	23/02/2018	2018	Other
ON502442.1_1063_18FA_Brazil_Guaraciaba_Minas_Gerais_Brazil_Human_2018-02-11	Southeast	MG	Human	11/02/2018	2018	Other
OP508572.1_UNVERIFIED_GO181-2020_partial_genome_Brazil_Luziania_Goias_Brazil_Alouatta_caraya_2020-12-03	CentreWest	GO	NHP	03/12/2020	2020	Other
OP508573.1_GO034-2020_partial_genome_Brazil_Goiania_Goias_Brazil_Alouatta_caraya_2020-12-08	CentreWest	GO	NHP	08/12/2020	2020	Other
OP508575.1_UNVERIFIED_GO031-2020_partial_genome_Brazil_Goiania_Goias_Brazil_Alouatta_caraya_2020-11-06	CentreWest	GO	NHP	06/11/2020	2020	Other
OP508587.1_PR002-2019_partial_genome_Brazil_Parana_Brazil_Human_2019-02-01	South	PR	Human	01/02/2019	2019	Other
OP508590.1_PR003-2019_partial_genome_Brazil_Parana_Brazil_Human_2019-01-31	South	PR	Human	31/01/2019	2019	Other
OP508591.1_PR008-2019_partial_genome_Brazil_Parana_Brazil_Human_2019-03-14	South	PR	Human	14/03/2019	2019	Other
OP508594.1_PR016-2019_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2019-03-21	South	PR	NHP	21/03/2019	2019	Other
OP508595.1_PR019-2019_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2019-04-16	South	PR	NHP	16/04/2019	2019	Other
OP508596.1_PR020-2019_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2019-04-23	South	PR	NHP	23/04/2019	2019	Other
OP508597.1_PR026-2019_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2019-05-20	South	PR	NHP	20/05/2019	2019	Other
OP508600.1_PR030-2019_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2019-11-21	South	PR	NHP	21/11/2019	2019	Other
OP508602.1_PR033-2019_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2019-11-28	South	PR	NHP	28/11/2019	2019	Other
OP508605.1_PR037-2019_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2019-12-03	South	PR	NHP	03/12/2019	2019	Other
OP508608.1_PR053-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-01-09	South	PR	NHP	09/01/2020	2020	Other
OP508609.1_PR052-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-01-15	South	PR	NHP	15/01/2020	2020	Other
OP508610.1_PR055-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-01-20	South	PR	NHP	20/01/2020	2020	Other
OP508614.1_PR059-2019_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2019-03-30	South	PR	NHP	30/03/2019	2019	Other
OP508618.1_PR068-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-01-30	South	PR	NHP	30/01/2020	2020	Other
OP508619.1_PR067-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-02-03	South	PR	NHP	03/02/2020	2020	Other
OP508620.1_PR070-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-01-20	South	PR	NHP	20/01/2020	2020	Other
OP508621.1_PR075-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-01-31	South	PR	NHP	31/01/2020	2020	Other
OP508622.1_PR076-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-02-07	South	PR	NHP	07/02/2020	2020	Other
OP508623.1_PR082-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-02-12	South	PR	NHP	12/02/2020	2020	Other
OP508624.1_PR083-2020_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2020-03-03	South	SC	NHP	03/03/2020	2020	Other
OP508625.1_PR078-2020_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2020-02-25	South	SC	NHP	25/02/2020	2020	Other
OP508628.1_PR089-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-02-24	South	PR	NHP	24/02/2020	2020	Other
OP508630.1_PR091-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-03-09	South	PR	NHP	09/03/2020	2020	Other
OP508632.1_PR093-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-02-27	South	PR	NHP	27/02/2020	2020	Other
OP508635.1_PR106-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-04-09	South	PR	NHP	09/04/2020	2020	Other
OP508637.1_PR109-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_guariba_clamitans_2020-05-04	South	PR	NHP	04/05/2020	2020	Other
OP508638.1_PR111-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-06-18	South	PR	NHP	18/06/2020	2020	Other
OP508639.1_PR112-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-06-18	South	PR	NHP	18/06/2020	2020	Other
OP508640.1_PR114-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-08-14	South	PR	NHP	14/08/2020	2020	Other
OP508641.1_PR115-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-08-14	South	PR	NHP	14/08/2020	2020	Other
OP508642.1_PR116-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-11-04	South	PR	NHP	04/11/2020	2020	Other
OP508643.1_PR117-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-11-13	South	PR	NHP	13/11/2020	2020	Other
OP508644.1_PR119-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-11-18	South	PR	NHP	18/11/2020	2020	Other
OP508645.1_PR118-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-11-18	South	PR	NHP	18/11/2020	2020	Other
OP508646.1_PR120-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-11-19	South	PR	NHP	19/11/2020	2020	Other
OP508647.1_PR122-2020_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2020-12-08	South	SC	NHP	08/12/2020	2020	Other
OP508648.1_PR121-2020_partial_genome_Brazil_Parana_Brazil_Alouatta_sp._2020-11-19	South	PR	NHP	19/11/2020	2020	Other
OP508649.1_PR123-2020_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2020-12-10	South	SC	NHP	10/12/2020	2020	Other
OP508650.1_PR128-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-01-19	South	SC	NHP	19/01/2021	2021	Other
OP508651.1_PR126-2020_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2020-12-30	South	SC	NHP	30/12/2020	2020	Other
OP508652.1_PR130-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-01-29	South	SC	NHP	29/01/2021	2021	Other
OP508653.1_PR129-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-01-21	South	SC	NHP	21/01/2021	2021	Other
OP508654.1_PR134-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-02-10	South	SC	NHP	10/02/2021	2021	Other
OP508655.1_PR132-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-02-08	South	RS	NHP	08/02/2021	2021	Other
OP508656.1_PR135-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-02-14	South	SC	NHP	14/02/2021	2021	Other
OP508657.1_PR136-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-02-11	South	SC	NHP	11/02/2021	2021	Other
OP508658.1_PR137-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-02-10	South	SC	NHP	10/02/2021	2021	Other
OP508659.1_PR140-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-02-16	South	SC	NHP	16/02/2021	2021	Other
OP508660.1_PR142-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-03-11	South	RS	NHP	11/03/2021	2021	Other
OP508661.1_PR141-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-02-20	South	RS	NHP	20/02/2021	2021	Other
OP508662.1_PR143-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-02-18	South	RS	NHP	18/02/2021	2021	Other
OP508663.1_PR144-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-02-22	South	RS	NHP	22/02/2021	2021	Other
OP508664.1_PR148-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-02-27	South	SC	NHP	27/02/2021	2021	Other
OP508665.1_PR154-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-03-08	South	RS	NHP	08/03/2021	2021	Other
OP508666.1_PR152-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-02-19	South	SC	NHP	19/02/2021	2021	Other
OP508667.1_PR149-2021_partial_genome_Brazil_Santa_Catarina_Brazil_Alouatta_sp._2021-02-23	South	SC	NHP	23/02/2021	2021	Other
OP508668.1_PR156-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-03-09	South	RS	NHP	09/03/2021	2021	Other
OP508669.1_PR158-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-03-12	South	RS	NHP	12/03/2021	2021	Other
OP508670.1_PR162-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-04-11	South	RS	NHP	11/04/2021	2021	Other
OP508671.1_PR161-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-04-13	South	RS	NHP	13/04/2021	2021	Other
OP508672.1_PR159-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-04-06	South	RS	NHP	06/04/2021	2021	Other
OP508673.1_PR163-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-04-22	South	RS	NHP	22/04/2021	2021	Other
OP508674.1_PR164-2021_partial_genome_Brazil_Rio_Grande_do_Sul_Brazil_Alouatta_sp._2021-04-16	South	RS	NHP	16/04/2021	2021	Other
OP508676.1_PR166-2019_partial_genome_Brazil_Paranagua_Parana_Brazil_Alouatta_sp._2019-03-01	South	PR	NHP	01/03/2019	2019	Other
